,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_new,Brand,Name_new
4736,BMW X3 xDrive20d xLine,Kochi,50250.43,2017,41816,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,18.56,BMW,X3 xDrive20d xLine
4737,Hyundai EON Era Plus,Jaipur,3832.4,2015,54680,Petrol,Manual,First,21.1,814.0,55.2,5.0,21.1,Hyundai,EON Era Plus
4738,Audi A4 35 TDI Technology,Hyderabad,65917.28,2017,14000,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,18.25,Audi,A4 35 TDI Technology
4739,Ford Figo 2015-2019 1.2P Titanium MT,Kochi,8247.32,2017,23977,Petrol,Manual,First,18.16,1196.0,86.8,5.0,18.16,Ford,Figo 2015-2019 1.2P Titanium MT
4740,Maruti Alto K10 2010-2014 VXI,Hyderabad,4062.34,2013,30131,Petrol,Manual,First,20.92,998.0,67.1,5.0,20.92,Maruti,Alto K10 2010-2014 VXI
4741,Maruti Alto 800 2016-2019 VXI,Hyderabad,5058.77,2017,2530,Petrol,Manual,First,24.7,796.0,47.3,5.0,24.7,Maruti,Alto 800 2016-2019 VXI
4742,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,52120.64,2015,39000,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,19.27,Mercedes-Benz,New C-Class C 220 CDI Style
4743,Hyundai Santro D Lite,Chennai,1073.07,2001,140000,Petrol,Manual,Third,20.3,1086.0,68.0,5.0,20.3,Hyundai,Santro D Lite
4744,Hyundai Xcent 1.1 CRDi S,Kochi,10470.12,2017,32257,Diesel,Manual,First,24.4,1120.0,71.0,5.0,24.4,Hyundai,Xcent 1.1 CRDi S
4745,Honda Amaze S i-Dtech,Kochi,8845.18,2016,46983,Diesel,Manual,First,25.8,1498.0,98.6,5.0,25.8,Honda,Amaze S i-Dtech
4746,Maruti Swift Vdi BSIII,Chennai,4752.18,2008,107000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,17.8,Maruti,Swift Vdi BSIII
4747,Volkswagen Polo 1.2 MPI Comfortline,Mumbai,7588.15,2017,19000,Petrol,Manual,First,16.2,1199.0,74.0,5.0,16.2,Volkswagen,Polo 1.2 MPI Comfortline
4748,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,24910.6,2013,88000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,17.11,Audi,A4 2.0 TDI 177 Bhp Premium Plus
4749,Land Rover Range Rover 3.6 TDV8 Vogue SE,Coimbatore,80541.72,2012,84384,Diesel,Automatic,First,10.2,4367.0,308.0,7.0,10.2,Land Rover,Range Rover 3.6 TDV8 Vogue SE
4750,Mahindra XUV500 W8 2WD,Chennai,9810.94,2011,128000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,16.0,Mahindra,XUV500 W8 2WD
4751,Ford Endeavour 2.5L 4X2,Bangalore,10654.07,2011,71000,Diesel,Manual,Third,13.1,2499.0,141.0,7.0,13.1,Ford,Endeavour 2.5L 4X2
4752,Tata Indica V2 DLX,Kolkata,1303.02,2008,50000,Diesel,Manual,First,17.2,1396.0,53.5,5.0,17.2,Tata,Indica V2 DLX
4753,Maruti Baleno Alpha,Chennai,10654.07,2016,16000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,21.4,Maruti,Baleno Alpha
4754,Hyundai Xcent 1.1 CRDi Base,Kolkata,5288.71,2017,82000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,24.4,Hyundai,Xcent 1.1 CRDi Base
4755,Honda Civic 2006-2010 1.8 S MT,Delhi,4215.64,2008,80000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,13.5,Honda,Civic 2006-2010 1.8 S MT
4756,Hyundai i20 Sportz Option 1.2,Delhi,7588.15,2015,36000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,18.6,Hyundai,i20 Sportz Option 1.2
4757,Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,14747.08,2018,17477,Petrol,Manual,First,17.0,1198.0,108.5,5.0,17.0,Tata,Nexon 1.2 Revotron XZ Plus
4758,Hyundai i20 Sportz 1.2,Coimbatore,10408.8,2016,16725,Petrol,Manual,First,18.6,1197.0,81.83,5.0,18.6,Hyundai,i20 Sportz 1.2
4759,Maruti Swift Dzire ZXI,Mumbai,6898.32,2014,48241,Petrol,Manual,First,19.1,1197.0,85.8,5.0,19.1,Maruti,Swift Dzire ZXI
4760,Maruti Wagon R LXI,Kochi,4614.21,2014,52431,Petrol,Manual,First,22.5,998.0,67.04,5.0,22.5,Maruti,Wagon R LXI
4761,Hyundai i20 Sportz 1.4 CRDi,Bangalore,6745.02,2012,68000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,21.9,Hyundai,i20 Sportz 1.4 CRDi
4762,Toyota Fortuner 4x2 AT,Hyderabad,26811.47,2012,158000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,12.55,Toyota,Fortuner 4x2 AT
4763,Hyundai i10 Sportz,Coimbatore,7143.59,2014,31446,Petrol,Manual,First,20.36,1197.0,78.9,5.0,20.36,Hyundai,i10 Sportz
4764,Hyundai Grand i10 Asta,Chennai,8431.28,2015,25000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,18.9,Hyundai,Grand i10 Asta
4765,Hyundai i20 Asta 1.2,Ahmedabad,9197.76,2016,57000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,18.6,Hyundai,i20 Asta 1.2
4766,Maruti Vitara Brezza ZDi Plus,Kochi,15620.86,2018,57078,Diesel,Manual,First,24.3,1248.0,88.5,5.0,24.3,Maruti,Vitara Brezza ZDi Plus
4767,Honda Amaze S i-Dtech,Kochi,8048.04,2016,47471,Diesel,Manual,First,25.8,1498.0,98.6,5.0,25.8,Honda,Amaze S i-Dtech
4768,Mercedes-Benz M-Class ML 250 CDI,Hyderabad,68983.2,2014,50000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,15.26,Mercedes-Benz,M-Class ML 250 CDI
4769,Hyundai i20 Sportz Diesel,Ahmedabad,4138.99,2010,62000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,23.0,Hyundai,i20 Sportz Diesel
4770,Hyundai i10 Era,Coimbatore,5196.73,2013,65807,Petrol,Manual,First,19.81,1086.0,68.05,5.0,19.81,Hyundai,i10 Era
4771,Maruti Swift Dzire VDI,Hyderabad,8722.54,2014,81768,Diesel,Manual,First,26.59,1248.0,74.0,5.0,26.59,Maruti,Swift Dzire VDI
4772,BMW Z4 2009-2013 Roadster 2.5i,Kochi,89739.48,2018,9952,Petrol,Automatic,First,10.37,2979.0,306.0,2.0,10.37,BMW,Z4 2009-2013 Roadster 2.5i
4773,Maruti Baleno Alpha Diesel,Hyderabad,12876.86,2017,24000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,27.39,Maruti,Baleno Alpha Diesel
4774,Chevrolet Beat Diesel,Hyderabad,3832.4,2012,72921,Diesel,Manual,First,25.44,936.0,57.6,5.0,25.44,Chevrolet,Beat Diesel
4775,Honda Brio V MT,Pune,4982.12,2012,59000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,19.4,Honda,Brio V MT
4776,Ford Figo Diesel Titanium,Mumbai,4982.12,2014,33000,Diesel,Manual,Second,20.0,1399.0,68.05,5.0,20.0,Ford,Figo Diesel Titanium
4777,Maruti Celerio VXI AT,Pune,6515.08,2016,36789,Petrol,Automatic,First,23.1,998.0,67.04,5.0,23.1,Maruti,Celerio VXI AT
4778,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,28359.76,2014,41000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,14.84,Mercedes-Benz,New C-Class C 220 CDI Elegance AT
4779,Honda Brio S MT,Jaipur,6515.08,2015,46650,Petrol,Manual,First,19.4,1198.0,86.8,5.0,19.4,Honda,Brio S MT
4780,Maruti Baleno Alpha CVT,Mumbai,13566.7,2018,3000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,21.4,Maruti,Baleno Alpha CVT
4781,Hyundai EON Sportz,Coimbatore,6346.45,2014,14799,Petrol,Manual,First,21.1,814.0,55.2,5.0,21.1,Hyundai,EON Sportz
4782,Hyundai i20 1.4 CRDi Sportz,Hyderabad,10730.72,2015,68525,Diesel,Manual,First,23.0,1396.0,90.0,5.0,23.0,Hyundai,i20 1.4 CRDi Sportz
4783,Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,50587.68,2018,15000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,10.91,Ford,Endeavour 3.2 Titanium AT 4X4
4784,Honda City i-VTEC VX,Ahmedabad,15329.6,2017,29000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,17.4,Honda,City i-VTEC VX
4785,Maruti SX4 ZDI,Kochi,5411.35,2012,77407,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,21.5,Maruti,SX4 ZDI
4786,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2069.5,2007,118000,Petrol,Manual,First,12.9,1598.0,102.5,5.0,12.9,Chevrolet,Optra Magnum 1.6 LS Petrol
4787,Volkswagen Vento Diesel Highline,Delhi,6898.32,2013,75000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,20.54,Volkswagen,Vento Diesel Highline
4788,Honda City V MT,Pune,7511.5,2012,69000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,16.8,Honda,City V MT
4789,Hyundai Creta 1.6 CRDi SX Option,Kochi,18794.09,2016,52553,Diesel,Manual,First,19.67,1582.0,126.2,5.0,19.67,Hyundai,Creta 1.6 CRDi SX Option
4790,Hyundai Xcent 1.1 CRDi SX,Mumbai,6116.51,2014,58000,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,24.4,Hyundai,Xcent 1.1 CRDi SX
4791,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,71972.47,2017,24000,Diesel,Automatic,First,17.9,2143.0,170.0,5.0,17.9,Mercedes-Benz,GLC 220d 4MATIC Style
4792,Ford Figo Diesel EXI,Hyderabad,5825.25,2015,65542,Diesel,Manual,First,20.0,1399.0,68.0,5.0,20.0,Ford,Figo Diesel EXI
4793,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,10347.48,2013,68008,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,15.0,Volkswagen,Jetta 2007-2011 2.0 TDI Trendline
4794,Mahindra TUV 300 2015-2019 T8,Coimbatore,13413.4,2017,22251,Diesel,Manual,First,18.49,1493.0,100.0,7.0,18.49,Mahindra,TUV 300 2015-2019 T8
4795,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,7971.39,2013,55000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,15.8,Ford,Ecosport 1.5 Ti VCT MT Titanium
4796,Hyundai Verna 1.6 SX VTVT (O),Kochi,12907.52,2017,19387,Petrol,Manual,First,17.1,1591.0,121.3,5.0,17.1,Hyundai,Verna 1.6 SX VTVT (O)
4797,Maruti Wagon R LXI CNG,Pune,4598.88,2014,58000,CNG,Manual,First,26.6,998.0,58.16,5.0,38.00000000000001,Maruti,Wagon R LXI CNG
4798,Hyundai i20 Sportz 1.2,Mumbai,8814.52,2016,24001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,18.6,Hyundai,i20 Sportz 1.2
4799,Audi A4 New 2.0 TDI Multitronic,Kolkata,14946.36,2008,17000,Diesel,Automatic,First,15.2,1968.0,140.8,5.0,15.2,Audi,A4 New 2.0 TDI Multitronic
4800,Nissan Micra Active XV S,Delhi,5365.36,2015,28500,Petrol,Manual,First,19.49,1198.0,67.04,5.0,19.49,Nissan,Micra Active XV S
4801,Mercedes-Benz M-Class ML 250 CDI,Jaipur,45988.8,2014,66000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,15.26,Mercedes-Benz,M-Class ML 250 CDI
4802,Land Rover Discovery Sport TD4 S,Delhi,53653.6,2017,22000,Diesel,Automatic,First,12.83,2179.0,147.5,5.0,12.83,Land Rover,Discovery Sport TD4 S
4803,Hyundai Creta 1.6 SX Option Executive,Coimbatore,20311.72,2018,44383,Petrol,Manual,First,15.8,1591.0,121.3,5.0,15.8,Hyundai,Creta 1.6 SX Option Executive
4804,Skoda Rapid 1.6 TDI Active,Mumbai,5595.3,2013,45000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,20.5,Skoda,Rapid 1.6 TDI Active
4805,Maruti Swift Dzire VDI,Jaipur,8048.04,2015,58000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,23.4,Maruti,Swift Dzire VDI
4806,Hyundai Creta 1.6 SX,Delhi,14869.71,2016,69000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,15.8,Hyundai,Creta 1.6 SX
4807,Hyundai Grand i10 CRDi Sportz,Coimbatore,7986.72,2017,60993,Diesel,Manual,First,24.0,1120.0,70.0,5.0,24.0,Hyundai,Grand i10 CRDi Sportz
4808,Mahindra TUV 300 T8,Pune,9657.65,2016,67000,Diesel,Manual,First,18.49,1493.0,100.0,7.0,18.49,Mahindra,TUV 300 T8
4809,Hyundai Grand i10 CRDi Sportz,Kochi,7235.57,2014,51134,Diesel,Manual,First,24.0,1120.0,70.0,5.0,24.0,Hyundai,Grand i10 CRDi Sportz
4810,BMW X5 xDrive 30d,Chennai,42922.88,2011,55000,Diesel,Automatic,Second,11.7,2993.0,245.0,5.0,11.7,BMW,X5 xDrive 30d
4811,Maruti Dzire AMT VDI,Coimbatore,12830.88,2018,25082,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,28.4,Maruti,Dzire AMT VDI
4812,Toyota Fortuner 4x4 MT,Delhi,21461.44,2012,68350,Diesel,Manual,First,12.55,2982.0,168.5,7.0,12.55,Toyota,Fortuner 4x4 MT
4813,Audi A6 2011-2015 35 TDI Technology,Hyderabad,55186.56,2015,50000,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,17.68,Audi,A6 2011-2015 35 TDI Technology
4814,Honda Jazz 1.5 V i DTEC,Pune,9810.94,2015,97000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,27.3,Honda,Jazz 1.5 V i DTEC
4815,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,79238.7,2015,56238,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,11.33,Audi,Q7 4.2 TDI Quattro Technology
4816,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,12263.68,2014,72618,Diesel,Manual,First,12.05,2179.0,120.0,7.0,12.05,Mahindra,Scorpio 2009-2014 VLX 2WD 7S BSIV
4817,Chevrolet Cruze LTZ,Hyderabad,15023.01,2012,62005,Diesel,Manual,First,18.3,1991.0,147.9,5.0,18.3,Chevrolet,Cruze LTZ
4818,Chevrolet Beat Diesel LT,Hyderabad,4138.99,2012,61250,Diesel,Manual,First,25.44,936.0,57.6,5.0,25.44,Chevrolet,Beat Diesel LT
4819,Audi A4 35 TDI Premium Plus,Coimbatore,37358.24,2014,28469,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,18.25,Audi,A4 35 TDI Premium Plus
4820,Skoda Rapid 1.6 MPI AT Style,Kochi,14900.37,2018,21488,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,14.3,Skoda,Rapid 1.6 MPI AT Style
4821,Maruti Swift Dzire VDI,Pune,7664.8,2014,197000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,23.4,Maruti,Swift Dzire VDI
4822,Toyota Fortuner 3.0 Diesel,Pune,16096.08,2009,138205,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11.5,Toyota,Fortuner 3.0 Diesel
4823,Maruti Swift VDI,Jaipur,5978.54,2012,160000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,22.9,Maruti,Swift VDI
4824,Honda City 1.5 V MT Exclusive,Coimbatore,8661.22,2012,67590,Petrol,Manual,First,17.0,1497.0,118.0,5.0,17.0,Honda,City 1.5 V MT Exclusive
4825,Mercedes-Benz M-Class ML 250 CDI,Mumbai,45912.15,2012,52000,Diesel,Automatic,First,15.26,2143.0,203.2,5.0,15.26,Mercedes-Benz,M-Class ML 250 CDI
4826,Maruti Swift Ldi BSIII,Bangalore,4598.88,2008,100000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,17.8,Maruti,Swift Ldi BSIII
4827,Ford Aspire Titanium Diesel,Kolkata,9197.76,2017,60048,Diesel,Manual,First,26.1,1498.0,99.0,5.0,26.1,Ford,Aspire Titanium Diesel
4828,Hyundai i10 Sportz,Mumbai,3234.55,2009,48000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,20.36,Hyundai,i10 Sportz
4829,Maruti Alto LXi,Jaipur,2299.44,2011,100000,Petrol,Manual,First,19.7,796.0,46.3,5.0,19.7,Maruti,Alto LXi
4830,Toyota Etios Liva GD,Coimbatore,7158.92,2013,62601,Diesel,Manual,First,23.59,1364.0,67.04,5.0,23.59,Toyota,Etios Liva GD
4831,Maruti Swift VXI BSIV,Bangalore,4368.94,2006,80010,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,20.4,Maruti,Swift VXI BSIV
4832,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,51568.77,2017,26493,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,19.27,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
4833,Tata Indica V2 DLE BSIII,Hyderabad,1394.99,2011,96000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,17.88,Tata,Indica V2 DLE BSIII
4834,Maruti Alto 800 VXI,Jaipur,3709.76,2014,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,22.74,Maruti,Alto 800 VXI
4835,Skoda Superb 2.8 V6 AT,Kolkata,4982.12,2005,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,9.3,Skoda,Superb 2.8 V6 AT
4836,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,4292.29,2013,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,16.47,Volkswagen,Polo Petrol Comfortline 1.2L
4837,Maruti Dzire AMT ZXI Plus,Coimbatore,12723.57,2019,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,22.0,Maruti,Dzire AMT ZXI Plus
4838,Mahindra Scorpio VLX,Bangalore,8048.04,2010,144400,Diesel,Manual,Third,12.05,2179.0,120.0,8.0,12.05,Mahindra,Scorpio VLX
4839,Maruti Swift Vdi BSIII,Jaipur,4445.58,2010,152000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,17.8,Maruti,Swift Vdi BSIII
4840,BMW 3 Series 320d Prestige,Pune,22994.4,2013,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,18.88,BMW,3 Series 320d Prestige
4841,Tata Nano STD SE,Jaipur,812.47,2012,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,25.4,Tata,Nano STD SE
4842,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,19162.0,2014,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.99,Toyota,Innova 2.5 VX (Diesel) 8 Seater
4843,Honda Brio S Option MT,Mumbai,4215.64,2012,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,18.4,Honda,Brio S Option MT
4844,Tata Tiago AMT 1.2 Revotron XZA,Pune,7664.8,2018,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,23.84,Tata,Tiago AMT 1.2 Revotron XZA
4845,Mahindra Scorpio SLE BSIV,Kochi,10868.69,2014,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,12.05,Mahindra,Scorpio SLE BSIV
4846,BMW 5 Series 2003-2012 525d,Hyderabad,30643.87,2011,101999,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,16.73,BMW,5 Series 2003-2012 525d
4847,Toyota Corolla Altis D-4D GL,Mumbai,16479.32,2014,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,21.43,Toyota,Corolla Altis D-4D GL
4848,Honda City i VTEC CVT VX,Mumbai,14486.47,2016,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,18.0,Honda,City i VTEC CVT VX
4849,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,4445.58,2008,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,22.0,Hyundai,Verna CRDi 1.6 SX Option
4850,Maruti Swift Dzire VDI Optional,Kolkata,7204.91,2015,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,26.59,Maruti,Swift Dzire VDI Optional
4851,Maruti Ciaz ZXi,Coimbatore,10899.35,2016,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,20.73,Maruti,Ciaz ZXi
4852,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,9581.0,2014,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,22.7,Ford,Ecosport 1.5 DV5 MT Titanium
4853,Maruti Alto K10 2010-2014 VXI,Hyderabad,3372.51,2011,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,20.92,Maruti,Alto K10 2010-2014 VXI
4854,Honda Amaze V CVT Petrol,Kochi,13582.03,2019,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,19.0,Honda,Amaze V CVT Petrol
4855,Mahindra XUV500 W6 2WD,Delhi,14256.53,2015,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,15.1,Mahindra,XUV500 W6 2WD
4856,Mahindra TUV 300 2015-2019 T8,Coimbatore,11604.51,2017,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,18.49,Mahindra,TUV 300 2015-2019 T8
4857,Honda Jazz VX,Chennai,12110.38,2017,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,18.2,Honda,Jazz VX
4858,Maruti Swift VXI BSIII W/ ABS,Kochi,8661.22,2018,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,16.1,Maruti,Swift VXI BSIII W/ ABS
4859,Volkswagen Polo Petrol Highline 1.2L,Delhi,4982.12,2013,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,16.47,Volkswagen,Polo Petrol Highline 1.2L
4860,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,24941.26,2019,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,20.5,Hyundai,Creta 1.6 SX Option Diesel
4861,Chevrolet Beat LS,Coimbatore,4920.8,2011,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,18.6,Chevrolet,Beat LS
4862,Honda Amaze VX i-DTEC,Kolkata,5978.54,2013,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,25.8,Honda,Amaze VX i-DTEC
4863,Mercedes-Benz E-Class 230 E AT,Mumbai,9964.24,2008,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,10.0,Mercedes-Benz,E-Class 230 E AT
4864,BMW 5 Series 530d M Sport,Hyderabad,73582.08,2016,27000,Diesel,Automatic,First,18.59,2993.0,265.0,5.0,18.59,BMW,5 Series 530d M Sport
4865,Audi A3 35 TDI Premium Plus,Mumbai,28972.94,2016,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,20.38,Audi,A3 35 TDI Premium Plus
4866,Maruti Swift Dzire VDI,Pune,5518.66,2015,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,26.59,Maruti,Swift Dzire VDI
4867,Maruti Swift Dzire VDI,Kolkata,8431.28,2015,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,26.59,Maruti,Swift Dzire VDI
4868,Toyota Innova 2.5 V Diesel 7-seater,Pune,10730.72,2011,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,12.8,Toyota,Innova 2.5 V Diesel 7-seater
4869,BMW X3 xDrive20d,Bangalore,64001.08,2016,45165,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,16.09,BMW,X3 xDrive20d
4870,BMW 5 Series 2003-2012 525d,Hyderabad,16096.08,2007,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,16.73,BMW,5 Series 2003-2012 525d
4871,Mahindra XUV500 W8 2WD,Coimbatore,15467.57,2014,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,15.1,Mahindra,XUV500 W8 2WD
4872,Honda City 1.5 S MT,Delhi,4598.88,2009,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,17.0,Honda,City 1.5 S MT
4873,Force One LX 4x4,Chennai,18395.52,2014,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,17.0,Force,One LX 4x4
4874,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,7526.83,2015,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,20.14,Volkswagen,Polo 1.5 TDI Comfortline
4875,Honda Jazz S,Kolkata,3065.92,2010,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,16.0,Honda,Jazz S
4876,Toyota Etios Liva GD SP,Hyderabad,8124.69,2015,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,23.59,Toyota,Etios Liva GD SP
4877,Nissan Terrano XV Premium 110 PS,Mumbai,11067.97,2014,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,19.01,Nissan,Terrano XV Premium 110 PS
4878,BMW X3 xDrive 20d xLine,Kochi,49928.51,2017,36723,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,18.56,BMW,X3 xDrive 20d xLine
4879,Hyundai i20 1.2 Magna,Mumbai,4215.64,2010,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,18.5,Hyundai,i20 1.2 Magna
4880,Maruti Eeco 5 STR With AC Plus HTR CNG,Kochi,6637.72,2018,43912,CNG,Manual,First,15.1,1196.0,73.0,5.0,21.571428571428573,Maruti,Eeco 5 STR With AC Plus HTR CNG
4881,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,5748.6,2011,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,17.8,Ford,Fiesta EXi 1.4 TDCi Ltd
4882,Honda City 1.5 V AT,Kochi,9059.79,2014,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,16.8,Honda,City 1.5 V AT
4883,Maruti Swift VDI BSIV,Chennai,6668.38,2013,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,25.2,Maruti,Swift VDI BSIV
4884,Hyundai Grand i10 CRDi SportZ Edition,Delhi,4982.12,2014,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,24.0,Hyundai,Grand i10 CRDi SportZ Edition
4885,Audi Q7 45 TDI Quattro Technology,Pune,104241.28,2017,59500,Diesel,Automatic,First,14.75,2967.0,245.0,7.0,14.75,Audi,Q7 45 TDI Quattro Technology
4886,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,8431.28,2016,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,17.0,Volkswagen,Ameo 1.2 MPI Highline 16 Alloy
4887,Honda City i VTEC CVT VX,Kochi,18518.16,2018,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,18.0,Honda,City i VTEC CVT VX
4888,Maruti Baleno Alpha 1.3,Kochi,11466.54,2018,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,27.39,Maruti,Baleno Alpha 1.3
4889,Hyundai Grand i10 CRDi Sportz,Jaipur,8431.28,2016,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,24.0,Hyundai,Grand i10 CRDi Sportz
4890,Maruti Swift Dzire VDi,Jaipur,5365.36,2011,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,19.3,Maruti,Swift Dzire VDi
4891,Toyota Fortuner 3.0 Diesel,Hyderabad,29126.24,2013,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.5,Toyota,Fortuner 3.0 Diesel
