,Unnamed: 0,Name,Location,Price,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Mileage_new,Brand,Name_new
5313,5313,Hyundai i20 1.2 Magna,Coimbatore,7894.74,2013_2014,56127,Others,Manual,First,18.5,1197,80.0,Others,18.5,Hyundai,i20 1.2 Magna
5314,5314,Maruti Wagon R VXI AMT1.2,Mumbai,5595.3,2014_2016,26000,Others,Automatic,First,21.5,1197,81.8,Others,21.5,Maruti,Wagon R VXI AMT1.2
5315,5315,Hyundai Xcent 1.2 CRDi S,Kolkata,7664.8,2014_2016,26000,Diesel,Manual,First,25.4,1186,73.97,Others,25.4,Hyundai,Xcent 1.2 CRDi S
5316,5316,Honda City 1.5 S MT,Kolkata,3525.81,2007_2012,42000,Others,Manual,First,17.0,1497,118.0,Others,17.0,Honda,City 1.5 S MT
5317,5317,Hyundai Accent GLE,Pune,1149.72,1998_2006,130000,Others,Manual,Other,13.2,1495,94.0,Others,13.2,Hyundai,Accent GLE
5318,5318,Hyundai Verna Xi (Petrol),Kochi,2835.98,2007_2012,137148,Others,Manual,Other,13.9,1599,103.2,Others,13.9,Hyundai,Verna Xi (Petrol)
5319,5319,Ford Figo Petrol ZXI,Kolkata,2759.33,2007_2012,114703,Others,Manual,First,15.6,1196,70.0,Others,15.6,Ford,Figo Petrol ZXI
5320,5320,Honda Amaze S i-Dtech,Kochi,6760.35,2013_2014,97439,Diesel,Manual,First,25.8,1498,98.6,Others,25.8,Honda,Amaze S i-Dtech
5321,5321,Maruti Wagon R LX BSII,Chennai,3065.92,1998_2006,40000,Others,Manual,First,18.9,998,67.1,Others,18.9,Maruti,Wagon R LX BSII
5322,5322,Maruti Swift VDI BSIV,Hyderabad,8507.93,2013_2014,81609,Diesel,Manual,First,17.8,1248,74.0,Others,17.8,Maruti,Swift VDI BSIV
5323,5323,Mercedes-Benz E-Class Facelift,Bangalore,48671.48,2013_2014,28000,Diesel,Automatic,First,13.0,2987,258.0,Others,13.0,Mercedes-Benz,E-Class Facelift
5324,5324,Audi A6 2011-2015 35 TDI Technology,Bangalore,49054.72,2014_2016,37500,Diesel,Automatic,First,17.68,1968,174.33,Others,17.68,Audi,A6 2011-2015 35 TDI Technology
5325,5325,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,32192.16,2007_2012,37000,Diesel,Automatic,First,13.5,2987,282.0,Others,13.5,Mercedes-Benz,S Class 2005 2013 S 350 CDI
5326,5326,Maruti Swift Dzire LDi,Ahmedabad,4215.64,2007_2012,83000,Diesel,Manual,First,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire LDi
5327,5327,Toyota Corolla H2,Coimbatore,4047.01,1998_2006,79012,Others,Manual,First,13.4,1794,125.0,Others,13.4,Toyota,Corolla H2
5328,5328,Mahindra Scorpio S10 7 Seater,Kochi,21752.7,2017_2019,27395,Diesel,Manual,First,15.4,2179,120.0,7,15.4,Mahindra,Scorpio S10 7 Seater
5329,5329,Maruti Wagon R VXI,Jaipur,5901.9,2017_2019,35362,Others,Manual,First,22.5,998,67.04,Others,22.5,Maruti,Wagon R VXI
5330,5330,Toyota Fortuner 4x2 Manual,Delhi,23760.88,2013_2014,117000,Diesel,Manual,First,13.0,2982,168.5,7,13.0,Toyota,Fortuner 4x2 Manual
5331,5331,Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2912.62,2007_2012,23000,Others,Manual,First,18.2,1061,64.0,Others,18.2,Maruti,Zen Estilo 1.1 LX BSIII
5332,5332,Tata Nano CX,Kochi,1931.53,2013_2014,59508,Others,Manual,First,25.4,624,37.48,4,25.4,Tata,Nano CX
5333,5333,Hyundai i20 Magna,Chennai,3679.1,2007_2012,69000,Others,Manual,Other,18.5,1197,80.0,Others,18.5,Hyundai,i20 Magna
5334,5334,BMW 3 Series 320d,Bangalore,17629.04,2007_2012,58000,Diesel,Automatic,First,22.69,1995,190.0,Others,22.69,BMW,3 Series 320d
5335,5335,Mahindra XUV500 W6 2WD,Jaipur,12646.92,2013_2014,88511,Diesel,Manual,First,16.0,2179,140.0,7,16.0,Mahindra,XUV500 W6 2WD
5336,5336,Volkswagen Vento IPL II Petrol Trendline,Pune,4215.64,2007_2012,66000,Others,Manual,First,15.8,1598,105.0,Others,15.8,Volkswagen,Vento IPL II Petrol Trendline
5337,5337,Skoda Fabia 1.2 MPI Classic,Delhi,2146.14,2007_2012,65000,Others,Manual,Other,17.5,1198,70.0,Others,17.5,Skoda,Fabia 1.2 MPI Classic
5338,5338,Tata Nano Twist XT,Coimbatore,4445.58,2014_2016,30676,Others,Manual,First,25.4,624,37.5,4,25.4,Tata,Nano Twist XT
5339,5339,Ford Figo Diesel EXI,Chennai,3679.1,2007_2012,76000,Diesel,Manual,First,20.0,1399,68.0,Others,20.0,Ford,Figo Diesel EXI
5340,5340,Volkswagen Vento IPL II Petrol Highline AT,Pune,7281.56,2013_2014,23627,Others,Automatic,First,14.8,1598,105.0,Others,14.8,Volkswagen,Vento IPL II Petrol Highline AT
5341,5341,Land Rover Range Rover HSE Dynamic,Kochi,68615.29,2017_2019,52827,Diesel,Automatic,First,12.7,2179,187.7,Others,12.7,Land Rover,Range Rover HSE Dynamic
5342,5342,Honda City i DTEC SV,Kochi,9535.01,2014_2016,64465,Diesel,Manual,First,26.0,1498,98.6,Others,26.0,Honda,City i DTEC SV
5343,5343,Renault KWID Climber 1.0 AMT,Chennai,6898.32,2017_2019,14000,Others,Automatic,First,22.5,999,67.0,Others,22.5,Renault,KWID Climber 1.0 AMT
5344,5344,Hyundai Grand i10 Asta Option,Mumbai,6515.08,2014_2016,26000,Others,Manual,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 Asta Option
5345,5345,Chevrolet Cruze LTZ AT,Hyderabad,8431.28,2007_2012,78203,Diesel,Automatic,First,18.1,1991,147.9,4,18.1,Chevrolet,Cruze LTZ AT
5346,5346,Hyundai i20 1.4 Asta,Mumbai,10654.07,2017_2019,27000,Diesel,Manual,First,22.54,1396,88.73,Others,22.54,Hyundai,i20 1.4 Asta
5347,5347,Maruti Alto K10 VXI AGS,Coimbatore,6990.3,2017_2019,31919,Others,Automatic,First,24.07,998,67.1,Others,24.07,Maruti,Alto K10 VXI AGS
5348,5348,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,21185.51,2014_2016,47392,Diesel,Manual,First,20.5,1582,126.2,Others,20.5,Hyundai,Creta 1.6 SX Option Diesel
5349,5349,Honda Amaze VX i-Vtech,Mumbai,8661.22,2014_2016,17362,Others,Manual,First,18.0,1198,86.7,Others,18.0,Honda,Amaze VX i-Vtech
5350,5350,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,9504.35,2014_2016,49716,Diesel,Manual,First,21.19,1396,88.73,Others,21.19,Hyundai,i20 Active 1.4 SX Dual Tone
5351,5351,Maruti Celerio VXI,Delhi,4982.12,2013_2014,48000,Others,Manual,First,23.1,998,67.04,Others,23.1,Maruti,Celerio VXI
5352,5352,Audi A4 2.0 TDI,Kolkata,13030.16,2007_2012,46000,Diesel,Automatic,First,16.55,1968,147.51,Others,16.55,Audi,A4 2.0 TDI
5353,5353,Hyundai Verna 1.4 CRDi,Bangalore,11113.96,2014_2016,79000,Diesel,Manual,First,24.8,1396,88.7,Others,24.8,Hyundai,Verna 1.4 CRDi
5354,5354,Renault Fluence Diesel E4,Pune,7066.95,2013_2014,57000,Diesel,Manual,First,21.8,1461,78.0,Others,21.8,Renault,Fluence Diesel E4
5355,5355,Volkswagen Polo 1.2 MPI Highline,Delhi,8124.69,2014_2016,29754,Others,Manual,First,16.2,1199,74.0,Others,16.2,Volkswagen,Polo 1.2 MPI Highline
5356,5356,Tata Indigo LX,Ahmedabad,2912.62,2007_2012,50123,Diesel,Manual,First,17.0,1405,70.0,Others,17.0,Tata,Indigo LX
5357,5357,Hyundai i10 Sportz,Kochi,4736.85,2007_2012,57184,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Sportz
5358,5358,BMW 7 Series 730Ld Sedan,Mumbai,14563.12,2007_2012,75000,Diesel,Automatic,Other,16.46,2993,258.0,Others,16.46,BMW,7 Series 730Ld Sedan
5359,5359,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,19391.94,2014_2016,26000,Diesel,Automatic,First,17.01,1582,126.2,Others,17.01,Hyundai,Creta 1.6 CRDi AT SX Plus
5360,5360,Hyundai Grand i10 Magna,Delhi,6515.08,2014_2016,22129,Others,Manual,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 Magna
5361,5361,Maruti Ritz VDi,Hyderabad,4522.23,2007_2012,127887,Diesel,Manual,First,21.1,1248,73.9,Others,21.1,Maruti,Ritz VDi
5362,5362,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,5288.71,1998_2006,92000,Diesel,Manual,First,10.5,2179,120.0,Others,10.5,Mahindra,Scorpio 2.6 SLX CRDe
5363,5363,Hyundai i10 Era,Hyderabad,5058.77,2007_2012,60634,Others,Manual,First,19.81,1086,68.05,Others,19.81,Hyundai,i10 Era
5364,5364,Tata Safari Storme 2012-2015 VX,Hyderabad,12263.68,2013_2014,90000,Diesel,Manual,First,14.0,2179,138.1,7,14.0,Tata,Safari Storme 2012-2015 VX
5365,5365,Honda Civic 2006-2010 1.8 V MT,Kolkata,4154.32,2007_2012,59000,Others,Manual,First,13.5,1799,130.0,Others,13.5,Honda,Civic 2006-2010 1.8 V MT
5366,5366,Maruti Zen Estilo LXI BSIII,Hyderabad,4138.99,2007_2012,59293,Others,Manual,First,18.2,998,67.1,Others,18.2,Maruti,Zen Estilo LXI BSIII
5367,5367,Maruti Swift Dzire VDI,Mumbai,6898.32,2007_2012,80753,Diesel,Manual,Other,23.4,1248,74.0,Others,23.4,Maruti,Swift Dzire VDI
5368,5368,Toyota Fortuner 4x2 Manual,Delhi,28743.0,2014_2016,40000,Diesel,Manual,Other,13.0,2982,168.5,7,13.0,Toyota,Fortuner 4x2 Manual
5369,5369,Maruti Swift VDI,Pune,8048.04,2013_2014,103000,Diesel,Manual,Other,28.4,1248,74.0,Others,28.4,Maruti,Swift VDI
5370,5370,Maruti Wagon R Duo LX BSIII,Hyderabad,4905.47,2007_2012,72389,Others,Manual,First,26.2,998,58.2,Others,13.78947368,Maruti,Wagon R Duo LX BSIII
5371,5371,Maruti Dzire LDI,Pune,9197.76,2017_2019,48000,Diesel,Manual,First,28.4,1248,73.75,Others,28.4,Maruti,Dzire LDI
5372,5372,Hyundai Grand i10 Asta,Kolkata,4813.49,2013_2014,41000,Others,Manual,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 Asta
5373,5373,Renault KWID RXL,Jaipur,3909.05,2014_2016,26000,Others,Manual,First,25.17,799,53.3,Others,25.17,Renault,KWID RXL
5374,5374,Tata Indigo CS eGLX BS IV,Jaipur,3525.81,2007_2012,30000,Others,Manual,Other,15.64,1193,64.08,Others,15.64,Tata,Indigo CS eGLX BS IV
5375,5375,Ford Figo Diesel Titanium,Hyderabad,8661.22,2013_2014,74624,Diesel,Manual,First,20.0,1399,68.05,Others,20.0,Ford,Figo Diesel Titanium
5376,5376,Porsche Cayenne 2009-2014 Diesel,Kochi,73919.33,2014_2016,47877,Diesel,Automatic,First,15.15,2967,240.0,Others,15.15,Porsche,Cayenne 2009-2014 Diesel
5377,5377,Maruti Alto K10 VXI,Jaipur,4598.88,2014_2016,35000,Others,Manual,First,24.07,998,67.1,Others,24.07,Maruti,Alto K10 VXI
5378,5378,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,11497.2,2014_2016,52123,Diesel,Manual,First,20.34,1498,103.2,Others,20.34,Volkswagen,Vento 1.5 TDI Highline
5379,5379,Mahindra Scorpio 2.6 SLX CRDe,Bangalore,3985.7,1998_2006,90000,Diesel,Manual,First,10.5,2179,120.0,Others,10.5,Mahindra,Scorpio 2.6 SLX CRDe
5380,5380,BMW X3 xDrive 20d Luxury Line,Mumbai,93893.8,2017_2019,1400,Diesel,Automatic,First,18.56,1995,190.0,Others,18.56,BMW,X3 xDrive 20d Luxury Line
5381,5381,Honda City 1.5 V MT,Chennai,5365.36,2007_2012,122000,Others,Manual,Other,17.0,1497,118.0,Others,17.0,Honda,City 1.5 V MT
5382,5382,Mini Cooper 3 DOOR S,Kochi,44379.19,2014_2016,21110,Others,Automatic,First,17.44,1998,189.08,4,17.44,Mini,Cooper 3 DOOR S
5383,5383,Mitsubishi Pajero Sport 4X4 AT,Pune,22994.4,2014_2016,78000,Diesel,Automatic,First,13.5,2477,175.56,Others,13.5,Mitsubishi,Pajero Sport 4X4 AT
5384,5384,Maruti Swift Dzire VDi,Jaipur,6515.08,2007_2012,72000,Diesel,Manual,First,19.3,1248,73.9,Others,19.3,Maruti,Swift Dzire VDi
5385,5385,Bentley Continental Flying Spur,Hyderabad,90444.64,1998_2006,48000,Others,Automatic,First,8.6,5998,552.0,4,8.6,Bentley,Continental Flying Spur
5386,5386,Maruti Ertiga VDI,Pune,10117.54,2013_2014,43486,Diesel,Manual,First,20.77,1248,88.76,7,20.77,Maruti,Ertiga VDI
5387,5387,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,7971.39,2007_2012,199000,Diesel,Manual,Other,12.8,2494,102.0,7,12.8,Toyota,Innova 2.5 G4 Diesel 7-seater
5388,5388,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,15329.6,2007_2012,34000,Others,Manual,First,11.7,1796,178.0,Others,11.7,Mercedes-Benz,New C-Class C 200 Kompressor Elegance MT
5389,5389,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,53653.6,2014_2016,37944,Diesel,Automatic,First,14.84,2143,167.62,Others,14.84,Mercedes-Benz,New C-Class C 220 CDI BE Avantgare
5390,5390,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,13413.4,2017_2019,30000,Diesel,Manual,First,22.7,1498,89.84,Others,22.7,Ford,Ecosport 1.5 DV5 MT Titanium Optional
5391,5391,Toyota Etios Liva 1.2 G,Coimbatore,7005.63,2014_2016,64005,Others,Manual,First,17.71,1197,78.9,Others,17.71,Toyota,Etios Liva 1.2 G
5392,5392,Hyundai i10 Magna 1.2,Delhi,3832.4,2007_2012,62000,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Magna 1.2
5393,5393,Land Rover Freelander 2 SE,Kochi,30827.83,2013_2014,59885,Diesel,Automatic,First,12.39,2179,147.51,Others,12.39,Land Rover,Freelander 2 SE
5394,5394,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,11957.09,2007_2012,144471,Diesel,Manual,First,12.8,2494,102.0,Others,12.8,Toyota,Innova 2.5 V Diesel 8-seater
5395,5395,Hyundai i20 1.2 Magna,Coimbatore,5533.99,2007_2012,63991,Others,Manual,First,18.5,1197,80.0,Others,18.5,Hyundai,i20 1.2 Magna
5396,5396,Nissan Micra XV CVT,Mumbai,7051.62,2014_2016,34895,Others,Automatic,First,19.15,1198,75.94,Others,19.15,Nissan,Micra XV CVT
5397,5397,BMW X6 xDrive 40d M Sport,Ahmedabad,130301.6,2014_2016,97003,Diesel,Automatic,First,15.87,2993,308.43,Others,15.87,BMW,X6 xDrive 40d M Sport
5398,5398,Honda City 1.5 V AT,Kolkata,8048.04,2014_2016,45000,Others,Automatic,First,16.8,1497,118.0,Others,16.8,Honda,City 1.5 V AT
5399,5399,Honda Amaze E i-Dtech,Delhi,5058.77,2013_2014,45000,Diesel,Manual,Other,25.8,1498,98.6,Others,25.8,Honda,Amaze E i-Dtech
5400,5400,Toyota Fortuner 3.0 Diesel,Bangalore,27210.04,2013_2014,100000,Diesel,Manual,Other,11.5,2982,171.0,7,11.5,Toyota,Fortuner 3.0 Diesel
5401,5401,Land Rover Discovery Sport SD4 HSE Luxury,Delhi,53653.6,2014_2016,70000,Diesel,Automatic,First,12.97,2179,187.7,Others,12.97,Land Rover,Discovery Sport SD4 HSE Luxury
5402,5402,Hyundai Creta 1.6 CRDi SX,Coimbatore,20526.33,2014_2016,37023,Diesel,Manual,First,19.67,1582,126.2,Others,19.67,Hyundai,Creta 1.6 CRDi SX
5403,5403,Chevrolet Beat Diesel LT,Chennai,3832.4,2007_2012,81000,Diesel,Manual,First,25.44,936,56.3,Others,25.44,Chevrolet,Beat Diesel LT
5404,5404,Toyota Innova Crysta 2.8 GX AT,Kochi,28145.15,2017_2019,20789,Diesel,Automatic,First,11.36,2755,171.5,7,11.36,Toyota,Innova Crysta 2.8 GX AT
5405,5405,Maruti Swift Dzire VDI,Jaipur,9121.11,2014_2016,68310,Diesel,Manual,First,23.4,1248,74.0,Others,23.4,Maruti,Swift Dzire VDI
5406,5406,Hyundai Creta 1.6 CRDi SX Option,Mumbai,16862.56,2014_2016,47250,Diesel,Manual,Other,19.67,1582,126.2,Others,19.67,Hyundai,Creta 1.6 CRDi SX Option
5407,5407,Land Rover Range Rover Sport SE,Delhi,99259.16,2013_2014,47000,Diesel,Automatic,Other,12.65,2993,255.0,Others,12.65,Land Rover,Range Rover Sport SE
5408,5408,Honda Amaze VX i-DTEC,Hyderabad,9657.65,2017_2019,128000,Diesel,Manual,First,25.8,1498,98.6,Others,25.8,Honda,Amaze VX i-DTEC
5409,5409,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,18303.54,2017_2019,17702,Others,Manual,First,15.29,1591,121.3,Others,15.29,Hyundai,Creta 1.6 SX Plus Dual Tone Petrol
5410,5410,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,9121.11,2013_2014,34987,Others,Automatic,First,18.19,1197,103.5,Others,18.19,Volkswagen,Vento Sport 1.2 TSI AT
5411,5411,Honda City i DTec VX,Ahmedabad,16862.56,2017_2019,37000,Diesel,Manual,First,26.0,1498,98.6,Others,26.0,Honda,City i DTec VX
5412,5412,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,19207.99,2017_2019,38271,Others,Manual,First,15.29,1591,121.3,Others,15.29,Hyundai,Creta 1.6 SX Plus Dual Tone Petrol
5413,5413,Ford Figo Diesel Titanium,Bangalore,5748.6,2007_2012,32510,Diesel,Manual,Other,20.0,1399,68.0,Others,20.0,Ford,Figo Diesel Titanium
5414,5414,BMW 5 Series 2013-2017 530d M Sport,Pune,41389.92,2013_2014,88000,Diesel,Automatic,First,14.69,2993,258.0,Others,14.69,BMW,5 Series 2013-2017 530d M Sport
5415,5415,Mitsubishi Pajero 2.8 SFX 7Str,Pune,15252.95,2007_2012,116000,Diesel,Manual,First,10.5,2835,107.2,Others,10.5,Mitsubishi,Pajero 2.8 SFX 7Str
5416,5416,Renault Duster 85PS Diesel RxL Option,Jaipur,6438.43,2013_2014,156000,Diesel,Manual,First,19.87,1461,83.8,Others,19.87,Renault,Duster 85PS Diesel RxL Option
5417,5417,Maruti Ritz VXI,Delhi,3065.92,2007_2012,75319,Others,Manual,Other,21.1,1197,85.8,Others,21.1,Maruti,Ritz VXI
5418,5418,Hyundai Grand i10 Sportz,Kolkata,4982.12,2013_2014,28000,Others,Manual,First,18.9,1197,82.0,Others,18.9,Hyundai,Grand i10 Sportz
5419,5419,Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,52120.64,2017_2019,16500,Diesel,Automatic,First,17.9,2143,136.0,Others,17.9,Mercedes-Benz,GLA Class 200 CDI SPORT
5420,5420,BMW 5 Series 520d Luxury Line,Coimbatore,46556.0,2014_2016,75637,Diesel,Automatic,First,22.48,1995,190.0,Others,22.48,BMW,5 Series 520d Luxury Line
5421,5421,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,19315.3,2017_2019,32854,Others,Automatic,First,13.0,1591,121.3,Others,13.0,Hyundai,Creta 1.6 SX Plus Petrol Automatic
5422,5422,Renault KWID RXT Optional,Kochi,7802.77,2017_2019,6568,Others,Manual,First,25.17,799,53.3,Others,25.17,Renault,KWID RXT Optional
5423,5423,Audi A4 3.0 TDI Quattro,Bangalore,37557.52,2013_2014,30000,Diesel,Automatic,First,14.94,2967,241.4,Others,14.94,Audi,A4 3.0 TDI Quattro
5424,5424,Maruti Ciaz VDI SHVS,Kochi,12217.69,2017_2019,17804,Diesel,Manual,Other,28.09,1248,88.5,Others,28.09,Maruti,Ciaz VDI SHVS
5425,5425,Honda Jazz S,Delhi,4445.58,2007_2012,69768,Others,Manual,First,16.0,1198,90.0,Others,16.0,Honda,Jazz S
5426,5426,BMW 3 Series 320d Luxury Line,Kochi,32698.04,2014_2016,62404,Diesel,Automatic,First,22.69,1995,190.0,Others,22.69,BMW,3 Series 320d Luxury Line
5427,5427,Hyundai Verna SX CRDi AT,Bangalore,9964.24,2007_2012,97000,Diesel,Automatic,Other,19.08,1582,126.32,Others,19.08,Hyundai,Verna SX CRDi AT
5428,5428,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,18625.46,2014_2016,55687,Diesel,Manual,First,21.38,1396,88.7,Others,21.38,Hyundai,Creta 1.4 CRDi S Plus
5429,5429,Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,6515.08,2013_2014,17000,Others,Manual,First,15.04,1598,103.2,Others,15.04,Volkswagen,Vento 2013-2015 1.6 Comfortline
5430,5430,BMW 3 Series Luxury Line,Coimbatore,54941.29,2017_2019,34232,Diesel,Automatic,First,21.76,1995,190.0,Others,21.76,BMW,3 Series Luxury Line
5431,5431,Honda CR-V Petrol 2WD,Chennai,4598.88,1998_2006,135000,Others,Automatic,Other,14.4,1997,152.0,Others,14.4,Honda,CR-V Petrol 2WD
5432,5432,Renault Duster 110PS Diesel RxZ AWD,Chennai,10347.48,2007_2012,80000,Diesel,Manual,First,19.72,1461,108.45,Others,19.72,Renault,Duster 110PS Diesel RxZ AWD
5433,5433,Hyundai i20 Asta 1.2,Bangalore,8661.22,2013_2014,31045,Others,Manual,Other,18.6,1197,81.83,Others,18.6,Hyundai,i20 Asta 1.2
5434,5434,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,11497.2,2013_2014,58000,Diesel,Automatic,Other,16.96,1968,138.03,Others,16.96,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT
5435,5435,Hyundai Creta 1.6 SX Plus Diesel,Kochi,20449.69,2017_2019,35480,Diesel,Manual,First,19.67,1582,126.2,Others,19.67,Hyundai,Creta 1.6 SX Plus Diesel
5436,5436,Maruti Ciaz VDI SHVS,Hyderabad,12110.38,2014_2016,62287,Diesel,Manual,First,28.09,1248,88.5,Others,28.09,Maruti,Ciaz VDI SHVS
5437,5437,Hyundai i20 Asta 1.4 CRDi,Coimbatore,10700.06,2014_2016,46162,Diesel,Manual,First,22.54,1396,88.73,Others,22.54,Hyundai,i20 Asta 1.4 CRDi
5438,5438,Hyundai Verna 1.6 SX VTVT,Mumbai,8814.52,2013_2014,9200,Others,Manual,First,17.01,1591,121.3,Others,17.01,Hyundai,Verna 1.6 SX VTVT
5439,5439,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,4062.34,2007_2012,55339,Diesel,Manual,First,22.07,1199,73.9,Others,22.07,Volkswagen,Polo Diesel Trendline 1.2L
5440,5440,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,3817.07,2007_2012,55476,Diesel,Manual,First,22.07,1199,73.9,Others,22.07,Volkswagen,Polo Diesel Trendline 1.2L
5441,5441,Maruti SX4 Vxi BSIII,Pune,2299.44,2007_2012,68553,Others,Manual,Other,15.0,1586,104.68,Others,15.0,Maruti,SX4 Vxi BSIII
5442,5442,Honda Mobilio RS Option i DTEC,Kochi,9964.24,2014_2016,67376,Diesel,Manual,First,24.5,1498,98.6,7,24.5,Honda,Mobilio RS Option i DTEC
5443,5443,Renault Duster 110PS Diesel RxZ Plus,Hyderabad,12263.68,2013_2014,42000,Diesel,Manual,First,19.64,1461,108.45,Others,19.64,Renault,Duster 110PS Diesel RxZ Plus
5444,5444,Toyota Fortuner 2.8 2WD AT,Coimbatore,47291.82,2017_2019,28069,Diesel,Automatic,First,12.9,2755,174.5,7,12.9,Toyota,Fortuner 2.8 2WD AT
5445,5445,Volvo XC60 D4 SUMMUM,Kochi,26290.26,2013_2014,93144,Diesel,Automatic,First,14.7,1984,181.0,Others,14.7,Volvo,XC60 D4 SUMMUM
5446,5446,Maruti Celerio VXI AT,Hyderabad,6974.97,2013_2014,24300,Others,Automatic,First,23.1,998,67.04,Others,23.1,Maruti,Celerio VXI AT
5447,5447,Maruti Ciaz ZDi Plus,Hyderabad,11343.9,2014_2016,47883,Diesel,Manual,Other,26.21,1248,88.5,Others,26.21,Maruti,Ciaz ZDi Plus
5448,5448,Audi Q5 2008-2012 2.0 TDI,Kochi,39305.09,2013_2014,12467,Diesel,Automatic,First,12.8,1968,167.6,Others,12.8,Audi,Q5 2008-2012 2.0 TDI
5449,5449,BMW X1 sDrive 20d Sportline,Kolkata,20694.96,2013_2014,56683,Diesel,Automatic,Other,17.05,1995,184.0,Others,17.05,BMW,X1 sDrive 20d Sportline
5450,5450,Ford Figo Petrol ZXI,Bangalore,5442.01,2013_2014,38000,Others,Manual,First,15.6,1196,70.0,Others,15.6,Ford,Figo Petrol ZXI
5451,5451,Hyundai Elantra CRDi SX,Ahmedabad,22994.4,2017_2019,35000,Diesel,Manual,First,22.7,1582,126.2,Others,22.7,Hyundai,Elantra CRDi SX
5452,5452,Hyundai Verna 1.6 i ABS,Pune,2989.27,2007_2012,80000,Others,Manual,Other,13.9,1599,103.2,Others,13.9,Hyundai,Verna 1.6 i ABS
5453,5453,Honda Civic 2006-2010 1.8 S MT,Pune,3525.81,1998_2006,125000,Others,Manual,Other,13.5,1799,130.0,Others,13.5,Honda,Civic 2006-2010 1.8 S MT
5454,5454,Toyota Fortuner 4x4 MT,Chennai,22994.4,2013_2014,123000,Diesel,Manual,Other,12.55,2982,168.5,7,12.55,Toyota,Fortuner 4x4 MT
5455,5455,Hyundai i10 Sportz,Chennai,4828.82,2007_2012,70000,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Sportz
5456,5456,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,7664.8,2007_2012,87982,Diesel,Manual,First,21.64,1461,84.8,Others,21.64,Nissan,Sunny 2011-2014 Diesel XL
5457,5457,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,37940.76,2013_2014,40714,Diesel,Automatic,Other,18.12,1995,190.0,Others,18.12,BMW,5 Series 2013-2017 520d Luxury Line
5458,5458,Chevrolet Optra Magnum 2.0 LT,Pune,3985.7,2007_2012,83000,Diesel,Manual,Other,16.52,1991,123.7,Others,16.52,Chevrolet,Optra Magnum 2.0 LT
5459,5459,Hyundai i10 Asta,Ahmedabad,5748.6,2007_2012,86000,Others,Manual,First,20.36,1197,78.9,Others,20.36,Hyundai,i10 Asta
5460,5460,Skoda Laura Ambiente,Ahmedabad,7434.86,2007_2012,60002,Diesel,Manual,Other,17.5,1896,106.0,Others,17.5,Skoda,Laura Ambiente
5461,5461,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,41389.92,2013_2014,60000,Diesel,Automatic,First,10.0,2148,170.0,Others,10.0,Mercedes-Benz,E-Class 2009-2013 E 220 CDI Avantgarde
5462,5462,Honda Amaze SX i-DTEC,Kolkata,4598.88,2013_2014,84677,Diesel,Manual,First,25.8,1498,98.6,Others,25.8,Honda,Amaze SX i-DTEC
5463,5463,BMW X1 xDrive 20d xLine,Delhi,44072.6,2017_2019,23000,Diesel,Automatic,First,20.68,1995,190.0,Others,20.68,BMW,X1 xDrive 20d xLine
5464,5464,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,22212.59,2014_2016,81424,Diesel,Manual,First,12.99,2494,100.6,Others,12.99,Toyota,Innova 2.5 G (Diesel) 8 Seater
