,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,나이대
10099,1267516224,정상회원,여,39,신한카드,미혼,False,부산광역시,연제구,30대
10100,1267616448,정상회원,여,35,연결앱결제,기혼,False,경기도,고양시,30대
10101,1267714816,정상회원,여,33,삼성카드,미혼,미확인,울산광역시,남구,30대
10102,1267759360,정상회원,여,32,신한은행,기혼,False,부산광역시,부산진구,30대
10103,1267761216,정상회원,여,31,현대카드,기혼,False,대구광역시,북구,30대
10104,1268011776,정상회원,여,30,롯데카드,미혼,False,대구광역시,수성구,30대
10105,1268421952,정상회원,여,46,신한은행,기혼,False,강원도,원주시,40대
10106,1268627968,정상회원,남,43,새마을금고,기혼,False,서울특별시,영등포구,40대
10107,1268707776,정상회원,여,25,하나은행,기혼,False,부산광역시,동래구,20대
10108,1268787584,정상회원,여,56,국민은행,기혼,False,경기도,의정부시,50대
10109,1268928640,정상회원,여,22,롯데카드,미혼,미확인,전라남도,순천시,20대
10110,1269427904,정상회원,여,24,롯데카드,미혼,False,경기도,부천시,20대
10111,1269823232,정상회원,여,41,국민은행,기혼,False,대전광역시,서구,40대
10112,1269919744,정상회원,여,38,롯데카드,미혼,False,울산광역시,남구,30대
10113,1270023680,정상회원,여,62,연결앱결제,미혼,False,전라남도,순천시,60대
10114,1270051520,정상회원,여,49,광주은행,미혼,False,전라남도,나주시,40대
10115,1270541504,정상회원,여,31,롯데카드,미혼,미확인,경상북도,구미시,30대
10116,1270719680,정상회원,여,36,신한은행,기혼,False,대구광역시,달서구,30대
10117,1270866304,정상회원,여,26,국민은행,미확인,False,경상남도,사천시,20대
10118,1270968384,정상회원,여,32,연결앱결제,미확인,미확인,서울특별시,노원구,30대
10119,1271313600,정상회원,여,43,국민은행,미혼,False,서울특별시,서초구,40대
10120,1271515904,정상회원,여,36,신한카드,기혼,미확인,충청남도,당진시,30대
10121,1271527040,정상회원,여,38,국민은행,기혼,True,경기도,평택시,30대
10122,1271816576,정상회원,여,51,롯데카드,미확인,False,경기도,안성시,50대
10123,1272508864,정상회원,여,40,연결앱결제,기혼,미확인,서울특별시,강동구,40대
10124,1272532992,정상회원,여,51,국민은행,미확인,False,경상남도,창원시,50대
10125,1272536704,정상회원,여,32,롯데카드,기혼,미확인,충청북도,제천시,30대
10126,1272672192,정상회원,여,26,롯데카드,미확인,True,부산광역시,남구,20대
10127,1272987712,정상회원,여,26,롯데카드,기혼,True,경기도,안성시,20대
10128,1273115776,정상회원,여,27,국민은행,기혼,False,서울특별시,성북구,20대
10129,1273305088,정상회원,여,28,신한카드,기혼,True,부산광역시,영도구,20대
10130,1273344064,정상회원,여,33,우리은행,미확인,미확인,인천광역시,연수구,30대
10131,1273462848,정상회원,여,33,씨티은행,미확인,False,전라북도,전주시,30대
10132,1273509248,정상회원,여,30,연결앱결제,미혼,False,울산광역시,동구,30대
10133,1273765376,정상회원,여,43,농협중앙회,기혼,False,경상북도,구미시,40대
10134,1273850752,정상회원,여,27,신한은행,기혼,True,경기도,이천시,20대
10135,1274385280,정상회원,여,22,농협중앙회,기혼,False,경기도,광주시,20대
10136,1274544896,정상회원,여,30,하나은행,미확인,미확인,경상남도,양산시,30대
10137,1274589440,정상회원,남,57,국민은행,미확인,False,강원도,원주시,50대
10138,1274721216,정상회원,여,45,롯데카드,미확인,False,충청북도,제천시,40대
10139,1274741632,정상회원,여,29,롯데카드,미확인,미확인,강원도,삼척시,20대
10140,1274799168,정상회원,여,60,농협중앙회,기혼,False,경기도,수원시,60대
10141,1274895680,정상회원,남,31,신한은행,기혼,False,전라남도,목포시,30대
10142,1274910528,정상회원,여,60,신한은행,미확인,미확인,충청남도,천안시,60대
10143,1274919808,정상회원,여,73,현대카드,기혼,False,대전광역시,유성구,70대이상
10144,1274964352,정상회원,여,25,연결앱결제,미확인,False,경상북도,구미시,20대
10145,1275213056,정상회원,여,37,BC카드,기혼,True,경기도,포천시,30대
10146,1275305856,정상회원,여,54,삼성카드,미확인,미확인,경상북도,구미시,50대
10147,1275782848,정상회원,여,28,신한은행,기혼,False,서울특별시,동대문구,20대
10148,1275784704,정상회원,여,30,농협중앙회,미확인,False,부산광역시,북구,30대
10149,1275842240,정상회원,여,35,현대카드,기혼,True,서울특별시,관악구,30대
10150,1275968448,정상회원,여,31,국민은행,기혼,미확인,강원도,인제군,30대
10151,1276207872,정상회원,여,34,롯데카드,기혼,False,부산광역시,연제구,30대
10152,1276330368,정상회원,여,40,국민카드,미혼,False,대구광역시,달성군,40대
10153,1276532672,정상회원,여,31,BC카드,미확인,False,대구광역시,달서구,30대
10154,1276890880,정상회원,여,43,신한은행,미확인,False,부산광역시,해운대구,40대
10155,1276924288,정상회원,여,28,국민은행,기혼,False,부산광역시,영도구,20대
10156,1277039360,정상회원,여,39,농협중앙회,기혼,True,경상남도,거창군,30대
10157,1277111744,정상회원,여,31,BC카드,미확인,미확인,경상북도,포항시,30대
10158,1277163712,정상회원,여,37,우리은행,미혼,False,강원도,춘천시,30대
10159,1277171136,정상회원,여,35,우체국,미확인,True,부산광역시,사하구,30대
10160,1277256512,정상회원,여,74,우리은행,기혼,True,부산광역시,사하구,70대이상
10161,1277297344,정상회원,여,31,롯데카드,기혼,False,경상북도,구미시,30대
10162,1277354880,정상회원,여,25,부산은행,기혼,False,경상남도,사천시,20대
10163,1277568320,정상회원,남,71,신한은행,기혼,True,충청남도,논산시,70대이상
10164,1277674112,정상회원,여,38,신한카드,미확인,True,서울특별시,관악구,30대
10165,1277980352,정상회원,여,34,우리은행,기혼,False,전라북도,군산시,30대
10166,1278379392,정상회원,여,43,우리은행,기혼,True,부산광역시,기장군,40대
10167,1278388672,정상회원,여,34,연결앱결제,미확인,False,울산광역시,울주군,30대
10168,1278418368,정상회원,여,22,국민은행,미확인,미확인,경상남도,밀양시,20대
10169,1278650368,정상회원,여,30,농협중앙회,기혼,True,서울특별시,송파구,30대
10170,1278785856,정상회원,여,37,BC카드,미확인,True,대전광역시,서구,30대
10171,1278904640,정상회원,여,42,국민카드,미확인,False,경기도,하남시,40대
10172,1278913920,정상회원,여,31,농협중앙회,미확인,False,인천광역시,옹진군,30대
10173,1278936192,정상회원,여,39,국민은행,미확인,False,경상북도,경산시,30대
10174,1279040128,정상회원,여,53,BC카드,미확인,False,경상남도,진주시,50대
10175,1279142208,정상회원,여,31,국민은행,미확인,False,경상남도,양산시,30대
10176,1279268416,정상회원,여,48,연결앱결제,미확인,False,서울특별시,강동구,40대
10177,1279311104,정상회원,여,34,씨티은행,기혼,False,서울특별시,관악구,30대
10178,1279576512,정상회원,여,33,하나은행,기혼,False,서울특별시,강동구,30대
10179,1279641472,정상회원,여,50,농협중앙회,미확인,True,세종특별자치시,보듬3로,50대
10180,1279695296,정상회원,여,43,기업은행,미확인,False,인천광역시,남동구,40대
10181,1279728704,정상회원,여,30,연결앱결제,기혼,False,경기도,수원시,30대
10182,1280201984,정상회원,여,20,신한은행,미혼,미확인,부산광역시,연제구,20대
10183,1280233536,정상회원,남,63,농협중앙회,미혼,True,서울특별시,송파구,60대
10184,1280359744,정상회원,남,51,신한은행,기혼,False,인천광역시,남구,50대
10185,1280372736,정상회원,여,43,연결앱결제,기혼,False,경상북도,포항시,40대
10186,1280415424,정상회원,여,31,신한은행,기혼,False,전라남도,목포시,30대
10187,1280671552,정상회원,여,30,연결앱결제,미혼,False,경상북도,성주군,30대
10188,1280931392,정상회원,여,49,국민은행,기혼,True,경기도,용인시,40대
10189,1280968512,정상회원,여,39,연결앱결제,미혼,True,부산광역시,수영구,30대
10190,1280996352,정상회원,여,42,우리은행,기혼,False,서울특별시,마포구,40대
10191,1281180096,정상회원,여,33,기업은행,기혼,미확인,충청남도,천안시,30대
10192,1281460352,탈퇴,여,32,롯데카드,미혼,False,부산광역시,서구,30대
10193,1281486336,정상회원,여,46,연결앱결제,미혼,True,충청북도,진천군,40대
10194,1281634816,정상회원,여,32,씨티은행,미혼,미확인,경기도,구리시,30대
10195,1281712768,정상회원,여,84,롯데카드,미확인,True,경기도,남양주시,70대이상
10196,1281931776,정상회원,여,43,기업은행,기혼,False,경상북도,구미시,40대
10197,1281983744,정상회원,여,45,롯데카드,미혼,False,충청남도,아산시,40대
10198,1282067264,정상회원,여,26,국민은행,미혼,False,부산광역시,남구,20대
10199,1282074688,정상회원,여,32,롯데카드,미혼,미확인,대구광역시,달서구,30대
10200,1282141504,정상회원,여,37,우체국,기혼,True,전라북도,군산시,30대
10201,1282308544,정상회원,남,35,우리은행,기혼,False,인천광역시,남동구,30대
10202,1282477440,정상회원,여,26,새마을금고,미확인,False,강원도,강릉시,20대
10203,1282494144,정상회원,여,50,국민카드,미확인,미확인,충청남도,예산군,50대
10204,1282575808,정상회원,여,38,연결앱결제,기혼,False,광주광역시,남구,30대
10205,1282748416,정상회원,여,75,BC카드,미확인,미확인,경기도,가평군,70대이상
10206,1282880192,정상회원,여,37,현대카드,기혼,False,경기도,안양시,30대
10207,1283039808,정상회원,여,28,연결앱결제,기혼,False,대전광역시,유성구,20대
10208,1283084352,정상회원,여,24,연결앱결제,기혼,미확인,충청남도,태안군,20대
10209,1283121472,정상회원,남,65,롯데카드,미혼,False,대전광역시,중구,60대
10210,1283151168,정상회원,여,40,신한은행,미확인,False,광주광역시,서구,40대
10211,1283208704,정상회원,여,35,신한은행,미혼,True,경상남도,김해시,30대
10212,1283214272,정상회원,여,62,롯데카드,기혼,True,경기도,안성시,60대
10213,1283336768,정상회원,여,40,롯데카드,미확인,미확인,경상남도,진주시,40대
10214,1283416576,정상회원,남,36,우리은행,미확인,미확인,부산광역시,영도구,30대
10215,1283591040,정상회원,여,28,농협중앙회,미확인,미확인,대구광역시,달서구,20대
10216,1283592896,정상회원,여,31,농협중앙회,미확인,False,경기도,수원시,30대
10217,1283733952,정상회원,여,32,신한카드,미확인,False,충청북도,청주시,30대
10218,1283945536,정상회원,여,56,연결앱결제,미혼,False,경상남도,거제시,50대
10219,1283954816,정상회원,여,31,하나은행,미혼,False,경상남도,하동군,30대
10220,1283980800,정상회원,여,43,신한은행,기혼,False,부산광역시,북구,40대
10221,1283997504,정상회원,여,30,기업은행,미혼,False,서울특별시,서초구,30대
10222,1284016064,정상회원,여,40,농협중앙회,미혼,False,부산광역시,연제구,40대
10223,1284160832,정상회원,여,44,새마을금고,기혼,False,대구광역시,북구,40대
10224,1284298176,정상회원,여,32,연결앱결제,미혼,True,강원도,홍천군,30대
10225,1284314880,정상회원,여,33,국민카드,미혼,False,강원도,화천군,30대
10226,1284376128,정상회원,여,29,국민은행,미혼,True,경상남도,김해시,20대
10227,1284457792,정상회원,여,42,롯데카드,미혼,True,경상남도,고성군,40대
10228,1284571008,정상회원,여,50,우리은행,미혼,False,대구광역시,달성군,50대
10229,1284589568,정상회원,남,38,국민은행,미혼,False,서울특별시,광진구,30대
10230,1284591424,정상회원,여,33,롯데카드,미혼,False,경상남도,김해시,30대
10231,1284619264,정상회원,여,38,국민은행,미혼,True,경기도,남양주시,30대
10232,1284699072,정상회원,여,30,신한카드,미혼,False,경상북도,구미시,30대
10233,1284743616,정상회원,여,29,국민은행,미혼,False,경기도,부천시,20대
10234,1284793728,정상회원,여,51,하나은행,미혼,True,서울특별시,관악구,50대
10235,1284847552,정상회원,여,24,국민은행,미혼,False,인천광역시,미추홀구,20대
10236,1285183488,정상회원,여,36,농협중앙회,미혼,False,경상북도,경산시,30대
10237,1285215040,정상회원,여,34,신한은행,미혼,False,부산광역시,해운대구,30대
10238,1285281856,정상회원,여,29,현대카드,미확인,True,강원도,강릉시,20대
10239,1285545408,정상회원,남,52,연결앱결제,기혼,False,울산광역시,울주군,50대
10240,1285708736,정상회원,여,46,BC카드,미혼,미확인,강원도,동해시,40대
